%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
46.0, -3709.5178615472155, -916.8015023233298, 9638.027505639495, -14431.023827913265, -187500.02235174447, -8021.951678031884, -2512.5148907321563, -279.1956399912405, 1.01, -0.008, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132163839E9, 0.0, 2023-03-17 14:05:32.163
47.0, -3760.368080183039, -987.2989043353683, 9581.27642646747, -14530.310276783739, -187500.02235174447, -8108.519984307288, -2527.915242661863, -370.5248678356252, 1.01, -0.008, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132163861E9, 0.0, 2023-03-17 14:05:32.163
48.0, -3767.5206384087373, -1015.886785493706, 9544.328992882847, -14548.884576426099, -187500.02235174447, -8154.56457788522, -2578.4078333864013, -414.5354526681248, 1.01, -0.008, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132170901E9, 0.0, 2023-03-17 14:05:32.170
49.0, -3723.957088465344, -951.1114300622261, 9588.473688182079, -14465.423162629982, -187500.02235174447, -8100.406301070011, -2543.136780635927, -337.9136726753322, 1.01, -0.008, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132170933E9, 0.0, 2023-03-17 14:05:32.170
50.0, -3707.059169657132, -907.0114382519052, 9638.496892273057, -14436.56706053818, -187500.02235174447, -8031.697038614398, -2490.20784976576, -275.79817483403383, 1.01, -0.008, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132178441E9, 0.0, 2023-03-17 14:05:32.178
51.0, -3756.07654524762, -967.3164447923238, 9601.169479032693, -14520.944895856965, -187500.02235174447, -8087.397585797023, -2529.0328298846284, -358.8796089744102, 1.01, -0.008, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132178458E9, 0.0, 2023-03-17 14:05:32.178
52.0, -3782.9656938273542, -1031.8682827792506, 9535.053018933895, -14567.458876068458, -187500.02235174447, -8162.611205889131, -2602.4359586758565, -419.4751881927476, 1.01, -0.008, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132185563E9, 0.0, 2023-03-17 14:05:32.185
53.0, -3747.761696310246, -980.5710292543208, 9575.12969674226, -14491.038261775764, -187500.02235174447, -8101.03214991476, -2554.3797080969466, -339.724163976212, 1.014, -0.006, 0.198, 192.0, 31.0, 176.0, 255.0, 208.0, 6.0, 48.0, 0.0, 0.0, 0.0, 1.679087132185608E9, 0.0, 2023-03-17 14:05:32.185
54.0, -3697.336160819073, -905.3350574177573, 9647.303479588447, -14423.603048754103, -187500.02235174447, -8016.654314595976, -2520.516815247156, -265.0693374954865, 1.014, -0.006, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132193631E9, 0.0, 2023-03-17 14:05:32.193
55.0, -3739.8938822619775, -944.6294241701871, 9629.533842746478, -14487.104354751631, -187500.02235174447, -8057.200379037903, -2497.4945184581898, -294.2607157541175, 1.014, -0.006, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132200584E9, 0.0, 2023-03-17 14:05:32.200
56.0, -3770.7616413547566, -1017.4737593500328, 9554.744905799022, -14548.705762470456, -187500.02235174447, -8132.771627041296, -2555.3408331085247, -383.3771208974267, 1.014, -0.006, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132200619E9, 0.0, 2023-03-17 14:05:32.200
57.0, -3729.589728068081, -969.2610465599355, 9591.178249261171, -14476.599034857636, -187500.02235174447, -8077.272245558768, -2516.627611711933, -355.1915711392845, 1.014, -0.006, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132208165E9, 0.0, 2023-03-17 14:05:32.208
58.0, -3703.7511114777462, -926.9044908171286, 9621.934249631673, -14440.366857095583, -187500.02235174447, -8044.862216098573, -2505.1835185508157, -320.7698846781117, 1.014, -0.006, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132208183E9, 0.0, 2023-03-17 14:05:32.208
59.0, -3745.9065015204555, -951.4690579735111, 9623.074188598894, -14501.811802603223, -187500.02235174447, -8061.067230828671, -2493.2923905005923, -314.1761200637961, 1.014, -0.006, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132216095E9, 0.0, 2023-03-17 14:05:32.216
60.0, -3773.5779611561256, -1019.4854163510105, 9555.661327321688, -14577.204236650972, -187500.02235174447, -8145.892101036561, -2567.4107751143906, -419.22931900373925, 1.014, -0.006, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132216118E9, 0.0, 2023-03-17 14:05:32.216
61.0, -3753.1931702128854, -995.8596224617509, 9565.406687904202, -14524.722340669912, -187500.02235174447, -8127.831891516673, -2568.7295280372537, -365.8310015000107, 1.014, -0.006, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.67908713222413E9, 0.0, 2023-03-17 14:05:32.224
62.0, -3695.5256695181934, -919.215490724503, 9626.203432822638, -14436.410598326995, -187500.02235174447, -8040.615384652065, -2493.2253352672265, -280.8943725698439, 1.014, -0.006, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132224151E9, 0.0, 2023-03-17 14:05:32.224
63.0, -3714.569355794115, -913.6499063551315, 9647.594052266366, -14462.271566661784, -187500.02235174447, -8027.830186823629, -2474.53927690259, -277.4745556681819, 1.01, -0.004, 0.202, 192.0, 31.0, 144.0, 255.0, 224.0, 6.0, 80.0, 0.0, 0.0, 0.0, 1.679087132230833E9, 0.0, 2023-03-17 14:05:32.230
64.0, -3768.302949464673, -1005.9626109555496, 9557.695336067121, -14565.469570811936, -187500.02235174447, -8139.566557355709, -2579.74893805372, -381.723091807734, 1.01, -0.004, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132230849E9, 0.0, 2023-03-17 14:05:32.230
65.0, -3771.8345250886114, -1015.9761924715273, 9538.294021879914, -14552.460855538948, -187500.02235174447, -8150.5636156277205, -2596.8480225620297, -388.5180221221474, 1.01, -0.004, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.67908713223878E9, 0.0, 2023-03-17 14:05:32.238
66.0, -3703.147614377453, -930.1454937631481, 9610.691322170655, -14448.52524382177, -187500.02235174447, -8062.83301864064, -2510.682047686821, -304.4531112257375, 1.01, -0.004, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132238803E9, 0.0, 2023-03-17 14:05:32.238
67.0, -3705.6510097564474, -907.7043423300198, 9649.091619144872, -14447.877043232565, -187500.02235174447, -8028.880718813029, -2479.9036955718634, -272.87009631038865, 1.01, -0.004, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132246759E9, 0.0, 2023-03-17 14:05:32.246
68.0, -3763.6761383624244, -998.4747765630218, 9569.541760628434, -14554.271346839829, -187500.02235174447, -8118.757083267818, -2580.6653595763873, -374.86110625995474, 1.01, -0.004, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132246775E9, 0.0, 2023-03-17 14:05:32.246
69.0, -3761.820943572634, -1009.0471516903821, 9554.834312776842, -14550.583309004702, -187500.02235174447, -8124.032094959271, -2580.4641938762898, -400.5879641280132, 1.01, -0.004, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132252888E9, 0.0, 2023-03-17 14:05:32.252
70.0, -3693.5140125172156, -920.824816325285, 9627.321020045403, -14445.485406575848, -187500.02235174447, -8059.726126161352, -2503.0153993386507, -308.94581186125424, 1.01, -0.004, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132260347E9, 0.0, 2023-03-17 14:05:32.260
71.0, -3700.3536463205396, -901.7587783049081, 9650.835055212387, -14450.156921167008, -187500.02235174447, -8042.11295153057, -2475.813326336542, -276.6475411233355, 1.01, -0.004, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132260369E9, 0.0, 2023-03-17 14:05:32.260
72.0, -3770.26990297674, -991.9704189265275, 9572.89452229673, -14566.207178378962, -187500.02235174447, -8122.4451211029445, -2576.46323161879, -360.3771758529158, 1.01, -0.004, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132268383E9, 0.0, 2023-03-17 14:05:32.268
73.0, -3782.9656938273542, -1030.0354397339154, 9531.677905521145, -14593.02927172533, -187500.02235174447, -8164.689918123475, -2580.710063065298, -391.64726634589033, 1.012, -0.004, 0.20600000000000002, 192.0, 31.0, 160.0, 255.0, 224.0, 6.0, 112.0, 0.0, 0.0, 0.0, 1.679087132268403E9, 0.0, 2023-03-17 14:05:32.268
74.0, -3721.8336727420897, -953.7712876524076, 9595.514487685501, -14491.8205728317, -187500.02235174447, -8091.175030609969, -2530.9550799077847, -329.24119582667305, 1.012, -0.004, 0.20600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132276404E9, 0.0, 2023-03-17 14:05:32.276
75.0, -3681.667587955903, -885.9337432305507, 9667.5318083205, -14436.52235704927, -187500.02235174447, -8004.271448167736, -2445.951395744252, -262.81181130550044, 1.012, -0.004, 0.20600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132276422E9, 0.0, 2023-03-17 14:05:32.276
76.0, -3741.302042162662, -953.8606946302289, 9618.045046096451, -14531.78549191779, -187500.02235174447, -8064.352937263601, -2509.8550331419747, -311.94094561826535, 1.012, -0.004, 0.20600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132283E9, 0.0, 2023-03-17 14:05:32.283
77.0, -3777.623626902536, -1025.9003670096836, 9540.193920158616, -14593.610417081169, -187500.02235174447, -8141.75702831233, -2587.9967317577284, -404.92420255234276, 1.012, -0.004, 0.20600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132283014E9, 0.0, 2023-03-17 14:05:32.283
78.0, -3731.8696060025227, -966.6235407142092, 9588.674853882178, -14507.846773606156, -187500.02235174447, -8089.833925942651, -2536.744181721709, -344.46273380073717, 1.012, -0.004, 0.20600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132291051E9, 0.0, 2023-03-17 14:05:32.291
79.0, -3680.8629251555117, -894.6509235681204, 9655.730087248097, -14437.99757218332, -187500.02235174447, -8017.369570418546, -2479.7025298717654, -259.74962231512336, 1.012, -0.004, 0.20600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.67908713229107E9, 0.0, 2023-03-17 14:05:32.291
80.0, -3733.590690325581, -939.4661712010112, 9633.735970704076, -14516.832174877189, -187500.02235174447, -8039.676611384942, -2518.6839722018212, -299.4910239566593, 1.012, -0.004, 0.20600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132299044E9, 0.0, 2023-03-17 14:05:32.299
81.0, -3774.9414175678994, -1020.2453756624909, 9553.001469731507, -14593.476306614437, -187500.02235174447, -8133.866862519606, -2591.2153829592926, -406.60058338649077, 1.012, -0.004, 0.20600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132299072E9, 0.0, 2023-03-17 14:05:32.299
82.0, -3749.147504466475, -988.662360747142, 9572.201618218616, -14532.903079140555, -187500.02235174447, -8110.442234330444, -2558.6935947768206, -400.81148157256627, 1.012, -0.004, 0.20600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132306131E9, 0.0, 2023-03-17 14:05:32.306
83.0, -3684.8415356685564, -904.7092085730087, 9646.76703772152, -14450.134569422553, -187500.02235174447, -8030.244175224802, -2476.081547270006, -294.3054192430281, 1.004, -0.008, 0.20600000000000002, 192.0, 31.0, 96.0, 255.0, 192.0, 6.0, 112.0, 0.0, 0.0, 0.0, 1.679087132306148E9, 0.0, 2023-03-17 14:05:32.306
84.0, -3732.0931234470754, -933.5429589203547, 9637.356953305836, -14515.424014976505, -187500.02235174447, -8044.25871899828, -2504.4459109837903, -295.244192510151, 1.004, -0.008, 0.20600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132312702E9, 0.0, 2023-03-17 14:05:32.312
85.0, -3780.1493740259857, -1022.0558669633707, 9551.839179019831, -14601.880562529632, -187500.02235174447, -8138.068990477203, -2622.5748804300883, -378.4373853728039, 1.004, -0.008, 0.20600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.67908713232062E9, 0.0, 2023-03-17 14:05:32.320
86.0, -3757.1941324703853, -997.3795410847117, 9570.122905984272, -14553.243166594884, -187500.02235174447, -8129.128292695081, -2534.039620642617, -348.6201582694243, 1.004, -0.008, 0.20600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132320678E9, 0.0, 2023-03-17 14:05:32.320
87.0, -3697.1349951189754, -923.1493977486369, 9626.292839800459, -14465.266700418795, -187500.02235174447, -8062.408335495989, -2497.338056247003, -280.0673580249975, 1.004, -0.008, 0.20600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132328655E9, 0.0, 2023-03-17 14:05:32.328
88.0, -3722.9289082203995, -922.7247146039862, 9643.235462097582, -14501.901209581043, -187500.02235174447, -8024.767997833253, -2486.8997915863742, -298.1275675448856, 1.004, -0.008, 0.20600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132328748E9, 0.0, 2023-03-17 14:05:32.328
89.0, -3777.8694960915445, -1017.8760907502283, 9559.215254690082, -14607.535553876825, -187500.02235174447, -8133.643345075053, -2592.6682463488874, -397.57047862654673, 1.004, -0.008, 0.20600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132335833E9, 0.0, 2023-03-17 14:05:32.335
90.0, -3780.7975746151897, -1036.1151142257588, 9532.46021657708, -14592.60458858068, -187500.02235174447, -8166.2992437242565, -2594.0540545051163, -400.2526879611836, 1.004, -0.008, 0.20600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132335904E9, 0.0, 2023-03-17 14:05:32.335
91.0, -3702.477062043794, -944.0706305588044, 9609.931362859174, -14474.00623250082, -187500.02235174447, -8070.320853033168, -2497.650980669377, -327.855387670444, 1.004, -0.008, 0.20600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132343291E9, 0.0, 2023-03-17 14:05:32.343
92.0, -3701.605344010037, -917.18148197907, 9650.320965089913, -14478.63304360307, -187500.02235174447, -8031.719390358853, -2470.6724251118217, -298.52989894508113, 1.004, -0.008, 0.20600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132343409E9, 0.0, 2023-03-17 14:05:32.343
93.0, -3761.731536594813, -1005.8508522332731, 9575.017938019984, -14606.88735328762, -187500.02235174447, -8119.137062923559, -2566.293187891625, -375.55401033806925, 1.006, -0.006, 0.202, 192.0, 31.0, 112.0, 255.0, 208.0, 6.0, 80.0, 0.0, 0.0, 0.0, 1.679087132351331E9, 0.0, 2023-03-17 14:05:32.351
94.0, -3774.516734423248, -1038.3949921602002, 9536.215309645571, -14620.521917405358, -187500.02235174447, -8143.723981824396, -2594.389330671946, -394.0165512581529, 1.006, -0.006, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132351368E9, 0.0, 2023-03-17 14:05:32.351
95.0, -3706.410969067928, -951.1561335511367, 9606.176269790682, -14510.216058518417, -187500.02235174447, -8063.704736674397, -2518.482806501723, -322.178044578796, 1.006, -0.006, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132359345E9, 0.0, 2023-03-17 14:05:32.359
96.0, -3695.7715387072017, -909.6489440976316, 9644.174235364704, -14494.100450766142, -187500.02235174447, -8027.1819862344255, -2480.8871723278967, -290.66208489681304, 1.006, -0.006, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132359501E9, 0.0, 2023-03-17 14:05:32.359
97.0, -3754.8248475581227, -985.4437095455778, 9580.427060178168, -14592.068146713753, -187500.02235174447, -8108.341170351645, -2558.4700773322675, -343.0322221555975, 1.006, -0.006, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.67908713236581E9, 0.0, 2023-03-17 14:05:32.365
98.0, -3780.395243214994, -1041.211311961569, 9527.40872233018, -14629.149690765107, -187500.02235174447, -8159.0796302651925, -2616.204633260326, -404.54422289660255, 1.006, -0.006, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.67908713236583E9, 0.0, 2023-03-17 14:05:32.365
99.0, -3713.719989504813, -962.3096540343349, 9600.118947043295, -14517.815651633222, -187500.02235174447, -8085.1177078625815, -2583.4593276333007, -328.14596034836296, 1.006, -0.006, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132372996E9, 0.0, 2023-03-17 14:05:32.372
100.0, -3698.721968975302, -923.663487871109, 9640.307383573936, -14493.698119365947, -187500.02235174447, -8033.9322130599285, -2470.560666389545, -282.3248842149835, 1.006, -0.006, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132380981E9, 0.0, 2023-03-17 14:05:32.380
101.0, -3763.8773040625224, -991.1210526372257, 9592.18407776166, -14591.241132168905, -187500.02235174447, -8082.882533417051, -2509.787977908609, -367.32856837851625, 1.006, -0.006, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132381E9, 0.0, 2023-03-17 14:05:32.381
102.0, -3794.5438974552035, -1056.4775534245437, 9523.787739728421, -14651.032048586852, -187500.02235174447, -8152.552920884243, -2603.6653046208985, -431.1427987984179, 1.006, -0.006, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132388072E9, 0.0, 2023-03-17 14:05:32.388
103.0, -3746.822923043123, -995.4125875726447, 9572.358080429804, -14562.69795449948, -187500.02235174447, -8105.658961017009, -2555.005556941695, -342.00404191065337, 1.014, 0.002, 0.196, 192.0, 31.0, 176.0, 0.0, 16.0, 6.0, 32.0, 0.0, 0.0, 0.0, 1.679087132388119E9, 0.0, 2023-03-17 14:05:32.388
104.0, -3685.020349624199, -912.6440778546427, 9645.917671432218, -14483.304558194228, -187500.02235174447, -8037.508492172778, -2471.4547361677573, -267.4833258966596, 1.014, 0.002, 0.196, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132395478E9, 0.0, 2023-03-17 14:05:32.395
105.0, -3744.274824175218, -964.6789389465976, 9613.99938035004, -14568.621166780134, -187500.02235174447, -8075.104126346604, -2505.429387739824, -338.83009419799976, 1.014, 0.002, 0.196, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132395493E9, 0.0, 2023-03-17 14:05:32.395
106.0, -3790.6770456644354, -1054.175323745647, 9520.79260597141, -14654.831845144254, -187500.02235174447, -8181.096098553669, -2630.576804945088, -430.89692960940954, 1.014, 0.002, 0.196, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.67908713240369E9, 0.0, 2023-03-17 14:05:32.403
107.0, -3749.2592631887514, -1005.1802998996139, 9564.04323149243, -14576.109001172663, -187500.02235174447, -8121.37223736909, -2572.84224901703, -348.9777861807092, 1.014, 0.002, 0.196, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132403729E9, 0.0, 2023-03-17 14:05:32.403
108.0, -3688.9766083927884, -923.9987640379387, 9640.106217873838, -14491.127668753585, -187500.02235174447, -8035.318021216157, -2509.9891436087064, -257.827372291967, 1.014, 0.002, 0.196, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132411678E9, 0.0, 2023-03-17 14:05:32.411
109.0, -3732.3613443805393, -946.2387497709692, 9638.966278906617, -14548.63870723709, -187500.02235174447, -8041.196530007903, -2552.9938999407173, -289.8350703519667, 1.014, 0.002, 0.196, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132411706E9, 0.0, 2023-03-17 14:05:32.411
110.0, -3788.687740407913, -1039.8478555497952, 9549.022859218461, -14656.61998470068, -187500.02235174447, -8151.949423783949, -2577.9831502417505, -409.37219969894886, 1.014, 0.002, 0.196, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132418154E9, 0.0, 2023-03-17 14:05:32.418
111.0, -3776.0366530462093, -1025.4533321205774, 9553.56026334289, -14618.17498423755, -187500.02235174447, -8143.165188213014, -2596.4903946507447, -395.3129524365607, 1.014, 0.002, 0.196, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132418183E9, 0.0, 2023-03-17 14:05:32.418
112.0, -3701.538288776671, -933.341793220257, 9629.913822402219, -14510.283113751784, -187500.02235174447, -8065.314062275179, -2497.2262975247263, -331.9681086502205, 1.014, 0.002, 0.196, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132426191E9, 0.0, 2023-03-17 14:05:32.426
113.0, -3734.6188705705254, -941.3884212241676, 9638.273374828503, -14554.740733473389, -187500.02235174447, -8053.02060282476, -2483.234105495704, -324.86025391343287, 1.008, 0.002, 0.198, 192.0, 31.0, 128.0, 0.0, 16.0, 6.0, 48.0, 0.0, 0.0, 0.0, 1.679087132426204E9, 0.0, 2023-03-17 14:05:32.426
114.0, -3790.3864729865163, -1032.0023932459824, 9555.08018196585, -14659.078676590763, -187500.02235174447, -8136.683182320975, -2577.491411863734, -399.4480251607925, 1.008, 0.002, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132433287E9, 0.0, 2023-03-17 14:05:32.433
115.0, -3791.772281142745, -1045.435791663622, 9537.198786401605, -14644.28182176135, -187500.02235174447, -8151.99412727286, -2595.8868975504515, -418.3576009699823, 1.008, 0.002, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132433307E9, 0.0, 2023-03-17 14:05:32.433
116.0, -3723.6441640429694, -961.2814737893908, 9604.410481978714, -14534.7806256748, -187500.02235174447, -8068.666823943476, -2518.7957309240974, -309.146977561352, 1.008, 0.002, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132441377E9, 0.0, 2023-03-17 14:05:32.441
117.0, -3716.245736628263, -929.8772728296844, 9645.984726665583, -14526.085797081685, -187500.02235174447, -8033.4628264263665, -2483.658788640355, -277.8098318350115, 1.008, 0.002, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132447783E9, 0.0, 2023-03-17 14:05:32.447
118.0, -3772.013339044254, -1015.663268049153, 9568.692394339132, -14625.685170374534, -187500.02235174447, -8138.426618388488, -2575.74797579622, -387.98158025521997, 1.008, 0.002, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132447807E9, 0.0, 2023-03-17 14:05:32.447
119.0, -3780.8422781041004, -1042.239492206513, 9536.036495689928, -14631.831900099744, -187500.02235174447, -8160.979528543893, -2601.7207028532866, -412.9261270673427, 1.008, 0.002, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132456001E9, 0.0, 2023-03-17 14:05:32.456
120.0, -3713.1164924045197, -955.9841103534831, 9613.261772783015, -14528.410378505037, -187500.02235174447, -8056.708640659886, -2508.4692249857458, -317.662992198824, 1.008, 0.002, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132456028E9, 0.0, 2023-03-17 14:05:32.456
121.0, -3686.0708816135984, -906.8549760407182, 9668.425878098713, -14495.530962411282, -187500.02235174447, -7994.928418985417, -2489.9619805767516, -273.3841864328607, 1.008, 0.002, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132463968E9, 0.0, 2023-03-17 14:05:32.463
122.0, -3758.8705133045332, -998.0947969072815, 9591.80409810592, -14620.74543484991, -187500.02235174447, -8093.991350411338, -2544.164960880871, -366.27803638911683, 1.008, 0.002, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132463991E9, 0.0, 2023-03-17 14:05:32.463
123.0, -3777.5565716691704, -1050.7778585884403, 9532.191995643616, -14660.24096730244, -187500.02235174447, -8155.123371496603, -2596.8033190731194, -406.689990364312, 1.006, 0.0, 0.198, 192.0, 31.0, 112.0, 0.0, 0.0, 6.0, 48.0, 0.0, 0.0, 0.0, 1.679087132470866E9, 0.0, 2023-03-17 14:05:32.470
